2018-04-30,721000,721000,712000,716000,79731
2018-05-02,726000,739000,724000,738000,101865
2018-05-03,739000,745000,726000,727000,63328
2018-05-04,725000,735000,717000,717000,102357
2018-05-08,727000,738000,721000,731000,97455
2018-05-09,730000,740000,723000,727000,95131
2018-05-10,730000,735000,718000,720000,83361
2018-05-11,721000,729000,714000,717000,109545
2018-05-14,720000,722000,714000,717000,57749
2018-05-15,714000,718000,711000,711000,79945
2018-05-16,712000,715000,698000,700000,124013
2018-05-17,700000,703000,697000,697000,92363
2018-05-18,697000,700000,684000,688000,113041
2018-05-21,686000,690000,676000,682000,101118
2018-05-23,680000,688000,677000,684000,86056
2018-05-24,682000,685000,678000,680000,44487
2018-05-25,685000,694000,682000,685000,75755
2018-05-28,685000,687000,679000,680000,54086
2018-05-29,679000,680000,667000,668000,93537
2018-05-30,667000,670000,648000,652000,133965
2018-05-31,660000,671000,654000,669000,210193
2018-06-01,674000,686000,672000,680000,91461
2018-06-04,681000,687000,671000,673000,81871
2018-06-05,678000,680000,664000,674000,67152
2018-06-07,675000,682000,674000,680000,78181
2018-06-08,680000,708000,680000,701000,188291
2018-06-11,701000,712000,695000,711000,137850
2018-06-12,712000,719000,704000,717000,124267
2018-06-14,719000,725000,705000,707000,158911
2018-06-15,705000,706000,687000,690000,140302
2018-06-18,690000,695000,686000,694000,105859
2018-06-19,690000,694000,688000,688000,110322
2018-06-20,689000,692000,687000,689000,106479
2018-06-21,685000,703000,684000,699000,117882
2018-06-22,690000,724000,690000,723000,160314
2018-06-25,728000,750000,727000,748000,255266
2018-06-26,742000,746000,730000,735000,107528
2018-06-27,747000,748000,739000,739000,87276
2018-06-28,738000,751000,726000,747000,136537
2018-06-29,750000,764000,748000,763000,155915
2018-07-02,765000,765000,745000,751000,107918
2018-07-03,759000,763000,743000,747000,86305
2018-07-04,769000,779000,760000,768000,179939
2018-07-05,756000,769000,756000,765000,57319
2018-07-06,755000,758000,746000,749000,81867
2018-07-09,749000,779000,748000,755000,94376
2018-07-10,757000,768000,756000,760000,75129
2018-07-11,763000,771000,757000,769000,86885
2018-07-12,775000,782000,764000,782000,95967
2018-07-13,780000,782000,765000,771000,75970
2018-07-16,771000,773000,767000,771000,57725
2018-07-17,769000,769000,755000,759000,52977
2018-07-18,762000,771000,759000,764000,31762
2018-07-19,772000,780000,763000,765000,50422
2018-07-20,765000,772000,755000,770000,50449
2018-07-23,771000,777000,765000,774000,81430
2018-07-24,775000,776000,742000,745000,84503
2018-07-25,759000,759000,742000,746000,94581
2018-07-26,752000,761000,716000,751000,224252
2018-07-27,735000,748000,733000,745000,86626
